MATRICULA,NOME,REPROVACOES_MAT_1,REPROVACOES_MAT_2,REPROVACOES_MAT_3,REPROVACOES_MAT_4,NOTA_MAT_1,NOTA_MAT_2,NOTA_MAT_3,NOTA_MAT_4,INGLES,H_AULA_PRES,TAREFAS_ONLINE,FALTAS,PERFIL
595368,Luzimara Marlene de Oliveira,0,0,0,0,5.9,6.5,6.0,6.1,1.0,8,4,4,DIFICULDADE
508586,Caio Jack Arnbla de Souza Rodrigues,1,1,1,3,0.0,0.0,0.0,0.0,1.0,3,2,7,DIFICULDADE
125292,Taís de Abreu,1,1,1,3,0.0,0.0,0.0,0.0,1.0,4,5,3,DIFICULDADE
343662,Ísis Lisa Frias,0,0,0,0,6.8,6.8,5.8,4.7,1.0,7,1,3,REGULAR
769203,Charlene de Angola,1,1,1,1,0.0,0.0,0.0,0.0,1.0,4,5,5,DIFICULDADE
271793,Marcelo Osvaldo de Ortiz da Silva,0,0,0,0,6.5,5.8,6.7,5.2,,3,1,6,BOM
694261,Milton Eustáquio Ezasonã Gutierrez Júnior,0,0,0,0,6.8,7.7,5.8,5.1,1.0,9,5,1,REGULAR
835003,Vera Viviane Ofis Barroso,3,3,1,1,0.0,0.0,0.0,,1.0,3,2,6,DIFICULDADE
502283,Kevin Dionísio de Nogueira Uzan Neto,3,1,1,3,0.0,0.0,0.0,0.0,,5,5,3,DIFICULDADE
642755,Fagner Franco Neto,0,0,0,0,6.3,6.9,7.2,6.8,0.0,2,2,3,BOM
675630,Clara Arilda de Tavares,0,0,0,0,6.6,7.1,5.6,6.8,,6,2,3,REGULAR
687970,Jorge Ângelo Bumu,0,0,0,0,6.4,6.3,5.2,5.5,1.0,3,4,4,REGULAR
142052,Eulália Yolanda da Silva,0,0,0,0,6.0,5.8,6.2,6.1,,2,2,3,REGULAR
936729,Quitéria Mirian Ugade,0,0,0,0,6.3,6.3,6.1,6.3,0.0,5,5,4,REGULAR
625735,Laís Kume Trevisan,0,0,0,0,6.9,7.4,6.7,6.6,1.0,13,6,2,BOM
184242,Isaiane Vuzeogier,0,0,1,1,0.0,0.0,0.0,0.0,1.0,6,1,4,DIFICULDADE
361726,Joel Félix Anomsaman Júnior,0,0,0,0,4.5,4.3,4.7,5.4,1.0,3,3,5,DIFICULDADE
950319,Célia dos Santos,0,0,0,0,6.9,7.4,6.3,5.9,1.0,2,0,3,REGULAR
188627,Davi de Diniz Góis,1,1,1,1,0.0,0.0,0.0,0.0,1.0,5,1,3,DIFICULDADE
542790,Nelson Francisco Vaz Neto,1,1,1,1,0.0,0.0,0.0,0.0,1.0,8,0,8,DIFICULDADE
377483,Cícero Renflu de Braga Júnior,0,0,0,0,6.4,5.7,6.0,6.7,1.0,5,2,4,REGULAR
107218,Graziele Márcia de Malta Danaorn,1,3,3,1,0.0,0.0,0.0,0.0,1.0,12,4,5,DIFICULDADE
127904,Thaís da Silva,0,0,0,0,6.6,6.0,7.5,6.0,1.0,9,2,3,BOM
642007,Jânio Alenason Ornpraece,0,0,0,0,6.3,6.3,6.6,5.3,,5,3,3,REGULAR
271568,Rodrigo de Souza Eppo,0,0,0,0,6.3,5.8,5.2,6.1,0.0,3,3,3,REGULAR
799276,Saulo Xavier de Bragança,0,0,0,0,7.0,7.0,6.5,5.9,1.0,5,2,6,REGULAR
790086,Daniel Gopiheshi,0,0,0,0,7.3,7.2,7.9,6.8,,8,7,1,BOM
534802,Marcela Manuela de Pereira da Silva,0,0,0,0,4.6,5.4,5.7,5.0,1.0,3,5,4,DIFICULDADE
779253,Heron Aurélio de Parreira da Silva,1,1,1,1,0.0,0.0,0.0,0.0,,5,3,6,DIFICULDADE
234828,Bete Ivete Ouern de Souza Vrarngason,0,0,0,0,6.4,5.5,5.9,,0.0,5,5,2,DIFICULDADE
683589,Júlia Guedes de Ortiz,0,0,0,0,6.8,5.6,6.6,4.8,0.0,16,7,1,BOM
216254,Talita Clotilde de Camargo,0,0,0,0,6.1,6.5,7.2,6.9,1.0,10,2,4,BOM
422294,Leonardo Nicolas Ossoean,0,0,0,0,6.4,6.6,7.4,6.6,1.0,4,2,6,BOM
878412,Cícero Luan de Rezende Weber,0,0,0,0,6.2,5.7,5.1,5.4,1.0,3,2,3,DIFICULDADE
629348,Ediane Maria de Toledo,0,0,0,0,6.3,4.5,5.7,4.9,1.0,5,1,7,DIFICULDADE
507789,Amália Maíra Kuripa de Fonseca,0,0,0,0,5.4,4.5,6.8,,1.0,2,5,3,DIFICULDADE
812412,Karin do Piauí de Fernandes da Serra,0,0,0,0,6.1,6.1,5.4,5.4,1.0,2,2,6,REGULAR
502900,Nayara de Ferreira,0,0,0,0,6.1,5.5,5.9,,,5,3,4,REGULAR
702527,Sebastião de Barbosa Júnior,0,0,0,0,6.2,6.4,5.9,5.8,,5,3,7,REGULAR
395649,Rafael Wagner de Ferraz Saoa,0,0,1,1,6.1,5.7,0.0,0.0,,9,2,4,DIFICULDADE
250118,Bartolomeu Micael de Ayres,1,1,1,1,0.0,0.0,0.0,0.0,0.0,5,4,4,DIFICULDADE
722992,Violeta Neila Geyo da Silva,0,0,0,0,4.8,6.1,5.1,4.8,1.0,3,4,6,DIFICULDADE
917128,Denise da Paixão Puso,0,0,0,0,6.2,4.9,6.0,,1.0,1,0,3,DIFICULDADE
299254,Reginaldo Diogo Hirise de Diniz,1,1,1,1,0.0,0.0,0.0,,1.0,21,2,6,DIFICULDADE
576656,Ricardo Hewa Rupuda,0,0,0,0,6.6,5.2,6.5,6.1,1.0,2,2,5,DIFICULDADE
495496,Marciano de Paula Fucli,0,0,0,0,6.1,5.9,4.6,5.3,1.0,5,3,6,REGULAR
791164,Ayrton Lefylbovic de Alvim,0,0,0,0,5.3,5.7,5.1,6.5,0.0,4,2,3,REGULAR
242922,Tábata Ouson Heda de Barbosa,0,0,0,0,7.0,7.7,7.5,6.1,1.0,2,5,3,BOM
442307,Felícia Ediane Poatsu de Oliveira,0,0,0,0,5.8,5.8,6.6,5.2,1.0,5,2,6,BOM
502323,Carlos Amezã de Freitas,0,0,0,0,7.0,7.0,4.7,5.1,1.0,3,2,3,REGULAR
119180,Zilda de Assunção da Conceição,3,1,3,3,0.0,0.0,0.0,,1.0,5,5,5,DIFICULDADE
689873,Elisângela Amália Graduernra,0,0,0,0,7.0,7.1,7.4,5.7,1.0,3,2,3,BOM
118089,Paulo Cristiano de Teixeira Júnior,0,0,0,0,6.0,6.2,5.5,6.1,1.0,4,2,6,REGULAR
977072,Tiago Fred de Palhares,0,0,0,0,6.7,7.4,8.8,6.9,1.0,14,2,6,MUITO_BOM
250028,Terezinha Matilde de Junqueira Date,3,1,1,1,0.0,0.0,0.0,,,3,4,4,DIFICULDADE
349572,Hélio Robson Frias,3,1,1,1,0.0,0.0,0.0,0.0,,5,3,3,DIFICULDADE
726623,Verônica Denise Tristão de Alvim,0,0,0,0,7.8,7.1,7.1,7.3,1.0,5,0,3,BOM
437135,Arnaldo Leonardo da Silva de Aguiar,0,0,0,0,6.7,6.9,6.3,6.4,1.0,9,7,3,REGULAR
623246,Jeferson de Souza,0,0,0,0,7.4,7.5,5.0,6.3,0.0,9,5,5,REGULAR
905293,Solange de Bragança,0,0,1,1,6.1,5.1,0.0,,1.0,3,5,5,DIFICULDADE
910710,Paula Evelyn de Morais,3,1,1,1,0.0,0.0,0.0,,1.0,15,5,3,DIFICULDADE
553755,Beto Renato Estrada,1,1,3,1,0.0,0.0,0.0,0.0,1.0,2,5,3,DIFICULDADE
296721,Cristina Clarice de Palhares,0,0,0,0,7.0,7.0,6.6,6.6,1.0,16,7,2,BOM
758338,Núbia Rafaela Ximenes da Silva,0,0,0,0,6.8,6.3,5.5,5.8,1.0,5,4,5,REGULAR
355839,Rita de Moura,0,0,0,0,6.4,5.8,5.5,5.8,,6,0,4,REGULAR
190348,Suely de Souza,0,0,0,0,6.2,6.0,6.2,5.2,,10,2,7,REGULAR
839803,Kiara de França da Silva,0,0,0,0,6.9,7.0,5.3,6.8,0.0,10,4,6,REGULAR
202192,Marielle Vanessa dos Santos,0,0,0,0,6.7,6.3,6.0,6.0,0.0,10,5,3,REGULAR
382626,Ramon de Osório,0,0,1,1,5.9,5.2,0.0,0.0,0.0,2,3,4,DIFICULDADE
736193,Quico Danilo Deizino,0,0,0,0,6.6,5.5,5.4,,0.0,4,3,4,REGULAR
404295,Cíntia Couto Lopes Danu,0,0,0,0,6.7,6.7,6.3,5.2,,4,4,3,REGULAR
289126,Elisa de Ramos,1,1,3,1,0.0,0.0,0.0,0.0,1.0,4,2,6,DIFICULDADE
236506,Altino de Santo Antônio Sabyson,1,1,1,1,0.0,0.0,0.0,0.0,0.0,5,5,3,DIFICULDADE
620181,Walderice Alessandra Bohikabu,0,0,0,0,5.6,5.2,5.0,5.0,,2,2,3,REGULAR
101360,Heitor Taderihi Moreno Júnior,0,0,0,0,7.4,7.1,6.9,6.2,,8,3,5,BOM
239885,Paula da Cunha,0,0,0,0,5.9,5.9,5.5,6.5,,5,3,4,REGULAR
808408,Saulo Frederico Inwe Sanorn,0,0,0,0,5.6,6.8,8.1,7.2,1.0,13,5,3,BOM
527664,Francisco Quirino Rossi da Silva,3,3,1,3,0.0,0.0,0.0,0.0,0.0,1,0,7,DIFICULDADE
313669,Vitória de Melo,0,0,0,0,6.3,5.7,7.0,,,1,6,3,BOM
968105,Décio de Pereira Castelo,0,0,0,0,6.0,5.5,6.3,5.6,1.0,3,5,8,REGULAR
559503,Uribe Martin Merninman de Tavares,0,0,0,0,6.9,6.7,7.3,,1.0,13,5,3,BOM
612088,Carla da Graça Hihe Herrera,0,0,0,0,6.7,6.9,7.5,5.0,1.0,6,5,3,BOM
457479,Felipe Jaziel da Silva Espada Júnior,1,1,1,1,0.0,0.0,0.0,0.0,,2,3,5,DIFICULDADE
529546,Gilmar Anderson de Gonçalves Pere dos Santos,0,0,1,1,6.7,6.3,0.0,,,3,4,3,DIFICULDADE
848655,Cíntia Michele Crose,0,0,0,0,6.3,5.3,8.2,6.2,1.0,5,0,8,BOM
812592,Ingrid Laivic de Alencar,0,0,0,0,5.6,5.4,5.1,,1.0,2,3,5,REGULAR
240635,Quico Olavo Dias,0,0,0,0,5.1,6.2,5.9,,1.0,6,5,1,REGULAR
961744,Angélica Lígia Maciel da Paixão,0,0,0,0,6.4,5.6,6.3,5.1,,5,3,1,REGULAR
375491,Luigi Ayrton de Maia,0,0,0,0,6.9,7.8,7.9,5.9,0.0,9,3,5,BOM
995476,Lana Oernjyli da Silva,0,0,1,1,6.1,5.2,0.0,0.0,1.0,2,3,4,DIFICULDADE
343971,Eliel Iuyl de Brandão Júnior,0,0,0,0,6.1,6.7,7.4,5.5,0.0,3,1,5,BOM
515960,Eloá Enezi Souto,0,0,0,0,6.1,5.6,4.9,5.1,1.0,4,3,4,DIFICULDADE
550507,Mike Túlio dos Santos,3,1,1,1,0.0,0.0,0.0,0.0,1.0,5,4,5,DIFICULDADE
125870,Maria de Cerqueira,3,1,1,1,0.0,0.0,0.0,0.0,1.0,5,5,4,DIFICULDADE
252667,Margarida de Lemos,0,0,0,0,7.4,8.0,8.2,7.8,,23,7,1,MUITO_BOM
297868,Daniel de Palhares Rodrigues,0,0,0,0,7.0,6.4,6.6,4.8,1.0,5,5,1,BOM
746331,Paula Geos,1,1,3,1,0.0,0.0,0.0,0.0,1.0,2,5,4,DIFICULDADE
649631,Davi Hélio de Noronha,0,0,0,0,6.8,5.3,5.0,5.5,,13,5,3,REGULAR
912254,Bernardo Jeferson Schneider Itinman Terceiro,0,0,0,0,6.8,6.0,5.5,5.4,0.0,5,0,3,REGULAR
574211,Alan Mariano Gomes,0,0,0,0,6.2,5.9,4.9,,0.0,6,5,2,REGULAR
550094,Zulmira Rossi,0,0,0,0,6.3,6.4,6.9,6.6,0.0,9,2,3,BOM
699201,Rivaldo Táles de Albuquerque Neto,1,1,1,3,0.0,0.0,0.0,0.0,1.0,5,4,5,DIFICULDADE
920129,Hércules Ulgarnson,0,0,0,0,6.3,6.4,5.2,4.9,0.0,3,3,3,DIFICULDADE
194888,Ali Frederico de Souza Xichu,0,0,0,0,7.0,7.5,6.7,7.5,1.0,3,3,6,BOM
349345,Giuseppe de Siqueira Medo,0,0,0,0,5.8,5.9,5.8,5.5,1.0,3,1,5,REGULAR
553323,Abílio Vimozo de Oliva,0,0,0,0,6.2,4.7,5.0,5.6,1.0,2,0,4,REGULAR
180007,Bóris Rosatto,0,0,0,0,6.6,6.6,7.9,5.8,1.0,3,1,7,BOM
792032,Ana Cármen da Mata,0,0,0,0,5.9,5.8,4.7,5.3,,5,2,6,REGULAR
679967,Mel Weber,1,1,1,1,0.0,0.0,0.0,0.0,1.0,5,0,4,DIFICULDADE
967098,Vanda Tina Brasil de Freitas,0,0,0,0,5.0,5.8,5.8,4.8,1.0,5,0,8,DIFICULDADE
515441,Rodolfo de Maia Naves,0,0,0,0,6.4,6.6,5.4,4.7,1.0,3,5,3,REGULAR
178256,Hellen Gabrielle de Figueiredo Emier Inoson,0,0,1,1,5.9,5.3,0.0,0.0,1.0,4,2,3,DIFICULDADE
208207,Ediane Matilde de Queiroz,0,0,0,0,6.7,7.6,6.5,5.3,1.0,3,4,6,REGULAR
999025,Baltazar Anakin de Padilha Peru Brasil,0,0,0,0,5.6,5.7,4.7,5.1,,1,2,6,DIFICULDADE
186480,Tina Weber Cyue,0,0,0,0,5.0,5.0,5.1,5.5,0.0,9,2,3,REGULAR
388122,Carla Eliomar da Silva Olelabu,0,0,0,0,6.3,5.4,5.4,5.1,1.0,10,0,6,DIFICULDADE
393780,Joaquim Nnji Pimgurnman Arnnuri,1,1,1,1,0.0,0.0,0.0,0.0,,5,5,3,DIFICULDADE
104030,Milton Dapo,0,0,0,0,5.4,5.7,5.6,5.8,1.0,4,1,3,REGULAR
471552,Ezequiel Nelson de Santana,1,1,1,1,0.0,0.0,0.0,,0.0,3,2,4,DIFICULDADE
842288,Josilda Shirley Puoã Marinho de Queiroz,0,0,0,0,7.0,6.2,6.1,,1.0,4,5,6,REGULAR
138501,Sandra de Lemos,0,0,0,0,7.0,6.8,5.6,6.3,1.0,2,3,5,REGULAR
176341,Lino Hildebrando de Jesus Júnior,0,0,0,0,5.4,5.3,5.3,6.0,1.0,7,5,3,REGULAR
797630,Thiago Luiz de Souza dos Santos Neto,0,0,0,0,6.5,6.9,8.4,6.6,0.0,0,0,6,BOM
667216,Emílio do Paraná,0,0,0,0,6.2,6.2,5.4,5.1,1.0,1,5,3,REGULAR
170452,Henrique Fiuman Nuha de Figueira Neto,1,3,1,1,0.0,0.0,0.0,0.0,1.0,4,3,4,DIFICULDADE
246924,Júlio Davi Alio de Ramos,0,0,0,0,6.4,4.6,7.6,,1.0,5,2,6,BOM
207919,Jackson Fuagubo,0,0,0,0,6.4,5.9,6.0,4.8,,7,2,5,REGULAR
460089,Luzinete Lasom Beaov,0,0,0,0,7.2,7.0,8.3,,,7,0,3,BOM
633350,Mayra de Osório Gomes,0,0,0,0,6.5,6.0,5.3,5.3,1.0,16,5,3,REGULAR
202026,Toninho de Freitas Barroso,0,0,0,0,6.7,6.5,5.2,,1.0,5,2,5,REGULAR
654600,Samanta Carolina de Macedo Gimryzman,0,0,0,0,6.5,7.2,7.1,7.0,1.0,13,3,1,BOM
976804,Valdirene Ana Izcuman Yodase,0,0,0,0,5.6,5.1,5.2,4.8,0.0,4,2,6,DIFICULDADE
630822,Solange Ana do Amazonas de Albuquerque,0,0,0,0,7.2,7.5,6.4,6.4,0.0,6,1,3,MUITO_BOM
768610,Martinho de Madureira da Cruz,0,0,0,0,6.4,6.3,7.2,6.3,,4,3,2,BOM
614632,Simão Werner,0,0,0,0,5.8,4.8,4.9,5.3,1.0,9,5,3,DIFICULDADE
384038,Jussara Nilinurnan Oeon,0,0,0,0,6.3,6.5,6.2,6.8,,5,2,5,REGULAR
756853,Félix Jack de Jesus,0,0,0,0,6.5,6.6,6.5,,1.0,5,4,4,REGULAR
937054,Ivan Joel da Silva Ernfe,0,0,0,0,6.1,6.5,4.8,4.9,1.0,5,2,6,REGULAR
379242,Yolanda Fragoso da Silva,0,0,0,0,5.0,5.4,5.1,,0.0,1,0,7,DIFICULDADE
289333,Charlene Érica de Duarte Zuti,0,0,0,0,7.1,7.6,8.2,7.1,1.0,8,2,5,BOM
280916,Sônia Ilil,0,0,0,0,5.8,7.3,8.0,,0.0,2,3,4,MUITO_BOM
466165,Michel Toninho Franco Osnorntuz de Vargas,0,0,0,0,7.7,8.1,9.7,,1.0,11,5,2,MUITO_BOM
160679,Cauê de Barros Anra,0,0,0,0,6.6,6.1,5.5,5.6,,8,1,3,REGULAR
806058,Geraldo Rutsu de Pereira Ieusovic,0,0,0,0,5.8,6.0,7.0,4.8,0.0,7,5,5,BOM
397832,Victor de Freitas,0,0,0,0,5.9,5.8,5.0,5.9,1.0,4,2,6,REGULAR
529836,Jesus José Gutierrez,0,0,1,1,6.0,5.8,0.0,0.0,0.0,5,3,6,DIFICULDADE
296277,Talita da Silva,0,0,0,0,6.4,6.8,5.0,,1.0,11,2,6,REGULAR
930241,Vânia Kátia Ebiorn da Silva,1,1,1,1,0.0,0.0,0.0,,0.0,3,6,3,DIFICULDADE
621407,Evelyn Eleonora Ieanã de Oliveira,0,0,0,0,6.2,4.2,5.6,,,2,3,3,DIFICULDADE
821315,Arlete da Silva Ilglean Ecoman,0,0,0,0,6.9,6.8,6.6,,1.0,2,2,7,BOM
724680,Ronaldo Diego da Conceição Neto,0,0,0,0,6.0,5.1,5.2,,,0,3,5,REGULAR
935066,Amarildo Sílvio de Muniz Tonagome,0,0,0,0,6.6,6.8,6.5,6.3,1.0,14,4,1,REGULAR
225689,Wagner Ricardo de Souza,0,0,0,0,6.3,6.6,6.1,5.5,,2,5,4,REGULAR
638808,Caio Jardim de Brito,3,1,1,1,0.0,0.0,0.0,0.0,,3,5,2,DIFICULDADE
381654,Micael Walter de Barbosa,0,0,0,0,7.3,7.0,8.0,7.0,0.0,4,6,1,BOM
297319,Roger Ademar de Fonseca,0,0,0,0,5.8,5.2,6.1,,1.0,5,2,6,REGULAR
450049,Taís Câmara,1,1,1,3,0.0,0.0,0.0,0.0,,5,4,3,DIFICULDADE
528055,Charlene Ogaman da Graça,0,0,0,0,6.4,6.1,5.0,5.2,,16,5,3,REGULAR
917537,Bernardo Wilson de Silveira Soma,0,0,0,0,7.7,8.4,9.2,8.2,1.0,14,5,2,EXCELENTE
614677,Suely Elizabete Usazcliã,0,0,0,0,5.2,4.9,5.0,5.3,1.0,2,1,1,DIFICULDADE
667370,Cássia Jaqueline Breyobe,0,0,0,0,5.5,5.4,5.2,5.5,1.0,2,5,3,DIFICULDADE
328909,Nathan de Iglesias do Rio,1,1,1,3,0.0,0.0,0.0,0.0,1.0,2,1,5,DIFICULDADE
853558,Bete Klein de Melo,0,0,0,0,6.1,6.6,5.1,,1.0,5,4,7,REGULAR
715640,Laís Paula Omumcke,1,3,3,1,0.0,0.0,0.0,0.0,1.0,1,2,5,DIFICULDADE
747260,Avelino Alfredo Dias,1,1,3,1,0.0,0.0,0.0,0.0,0.0,3,2,4,DIFICULDADE
341512,Lucas Jack da Cunha,0,0,0,0,4.8,4.6,4.8,5.5,1.0,1,2,6,REGULAR
175248,Roger Góis,0,0,0,0,7.4,7.4,7.3,6.1,1.0,12,6,4,BOM
746415,Sandro Mozpelemde,0,0,0,0,5.6,4.8,5.1,6.1,1.0,2,2,6,DIFICULDADE
104175,Reinaldo Osvaldo Himvue de Torquato,0,0,0,0,5.0,5.6,5.9,6.0,1.0,2,1,3,DIFICULDADE
267442,Ana dos Santos de Bragança,0,0,0,0,5.7,5.3,5.2,,,12,5,3,REGULAR
429461,José Gilmar de Assis,0,0,0,0,6.1,5.7,6.0,6.1,0.0,3,2,5,REGULAR
295487,Elói Raiusmern,1,1,3,1,0.0,0.0,0.0,0.0,,10,4,1,DIFICULDADE
675913,Regina Otávia Selie,0,0,0,0,6.6,6.1,5.5,5.3,0.0,5,5,4,REGULAR
385848,Zenaide de Pinheiro,0,0,0,0,7.1,6.8,6.1,6.5,0.0,16,2,6,REGULAR
313856,César de Gimenes,1,1,1,1,0.0,0.0,0.0,0.0,1.0,2,2,5,DIFICULDADE
390195,Dina Franco,0,0,0,0,6.2,5.9,6.3,5.3,,6,5,3,REGULAR
499460,Luiza Jaqueline Atoi de Álvares,0,0,0,0,6.6,5.7,6.6,4.6,1.0,4,3,6,BOM
898918,Paula Quésia de Nogueira Ximenes,1,1,1,1,0.0,0.0,0.0,0.0,1.0,4,3,3,DIFICULDADE
628167,Rosilda de Siqueira Preto Gomes,0,0,0,0,7.1,7.4,7.2,7.3,0.0,2,3,3,MUITO_BOM
794201,Luigi Ângelo de Linhares Rossi Gacezzi,0,0,0,0,6.8,5.5,6.8,6.5,,3,4,5,BOM
495873,Bruno Nicolas Dias de Bueno,0,0,0,0,4.9,6.0,5.7,5.6,1.0,5,4,5,REGULAR
882738,Karina Frias,0,0,0,0,7.1,6.9,8.1,,1.0,4,5,5,BOM
774546,Marco Jashison,0,0,0,0,7.1,6.7,6.3,6.8,0.0,8,4,3,REGULAR
416931,Mirian da Conceição,0,0,0,0,6.1,5.3,5.0,5.2,,4,3,8,REGULAR
868177,Elisângela de Sampaio,0,0,0,0,6.8,6.2,5.7,5.2,0.0,2,3,3,REGULAR
801711,Nayara Wendy de Sampaio da Silva Iseã,0,0,0,0,5.8,4.9,6.2,4.2,,7,5,3,REGULAR
313758,Ederson de Alvarenga Júnior,0,0,0,0,6.0,5.3,6.7,,1.0,7,0,6,DIFICULDADE
608621,Estevão de Leão,1,1,1,1,0.0,0.0,0.0,0.0,1.0,4,3,4,DIFICULDADE
100420,Nádia Iziã Terceiro,0,0,0,0,6.3,4.8,6.2,6.3,0.0,3,0,3,REGULAR
886371,Gabriel d'Ávila Neto,0,0,0,0,5.1,5.7,6.3,6.3,0.0,10,5,3,REGULAR
824040,Sheila Cristiane de Pascoal da Silva Rangel,0,0,0,0,6.5,6.0,7.6,6.1,1.0,10,6,2,BOM
834168,Renata Úrsula Gomes Guedes,0,0,0,0,4.9,5.4,6.8,5.6,1.0,3,3,5,DIFICULDADE
121438,Flávio da Silva dos Santos,0,0,0,0,6.0,5.8,6.6,5.0,,3,2,6,REGULAR
295966,José Pabodera da Paraíba Schmidt Júnior,0,0,0,0,5.0,5.5,4.6,4.9,1.0,5,2,5,REGULAR
771087,Chico Mário de Cerqueira,0,0,0,0,6.0,6.2,7.0,4.5,1.0,2,4,4,BOM
930252,Shirley Kátia de Lemos Quequi do Maranhão,3,3,3,1,0.0,0.0,0.0,,1.0,5,5,3,DIFICULDADE
870818,Eugênio Avanaman Rureteji,3,1,1,1,0.0,0.0,0.0,0.0,1.0,8,2,2,DIFICULDADE
654060,Severino Patrick de Mendonça,0,0,0,0,7.6,7.3,8.7,7.8,0.0,12,7,2,DIFICULDADE
808079,Helder Upuman Júnior,0,0,0,0,6.4,6.4,6.2,5.3,1.0,5,2,6,DIFICULDADE
629354,Érica Hellen Hidadape,0,0,0,0,7.0,7.5,7.9,6.8,,2,4,5,BOM
235660,Nathan de Uchôa Ninpeshi,0,0,0,0,4.7,5.2,5.8,,0.0,2,5,5,DIFICULDADE
565511,Olímpia Fragoso,0,0,0,0,6.9,6.9,6.5,,,3,2,4,REGULAR
747439,Joelma Rebeca de Noronha Momofu,1,1,1,1,0.0,0.0,0.0,0.0,1.0,3,3,3,DIFICULDADE
508676,Bella Sônia Dias Gutemuga,0,0,0,0,6.1,6.5,7.5,6.2,1.0,4,2,7,BOM
631418,Nair Thaíssa Ibbel Marques,0,0,0,0,6.8,6.2,7.7,,1.0,10,4,5,BOM
394394,Samanta de Souza,0,0,0,0,6.9,5.8,7.4,5.8,0.0,5,7,3,BOM
732678,Nilo Heahe do Nascimento Neto,1,3,1,1,0.0,0.0,0.0,0.0,1.0,3,3,6,DIFICULDADE
531918,Márcio Rieobo,0,0,0,0,5.6,5.3,5.5,4.3,1.0,3,0,3,DIFICULDADE
648666,Adônis Xavier Gegarnymbo Crue Herrera,1,1,3,1,0.0,0.0,0.0,0.0,,4,3,5,DIFICULDADE
609718,Verônica Andréia Seixas de Uchôa da Silva,0,0,0,0,5.3,5.3,5.0,6.2,1.0,3,5,3,DIFICULDADE
442565,Eustáquio Reinaldo Naivic de Uchôa Jardim Júnior,0,0,0,0,6.4,7.6,5.4,5.9,0.0,8,5,4,REGULAR
128781,Tatiana Castelo,0,0,0,0,6.5,5.6,5.0,5.4,1.0,5,5,3,REGULAR
155890,Wanda Karina Osilske Fragoso,0,0,0,0,7.4,7.5,8.3,6.7,,12,4,2,BOM
866169,Damião de Oliveira Masebizus,0,0,0,0,4.8,4.6,6.2,4.2,1.0,12,3,1,REGULAR
369533,Velma Fragoso de Trindade,1,1,1,1,0.0,0.0,0.0,,1.0,4,2,5,DIFICULDADE
253419,Zara Vuiai,0,0,0,0,5.8,5.9,4.6,5.8,1.0,4,2,4,REGULAR
371240,Nelson Júlio Cirnvarn Nikumowa,0,0,0,0,5.5,6.5,6.1,,1.0,15,5,2,REGULAR
898441,Hilton de Lacerda,0,0,0,0,7.0,7.1,5.8,,1.0,2,3,4,REGULAR
419699,Sâmia de Ayres,0,0,0,0,5.8,5.3,4.8,5.3,1.0,0,2,5,REGULAR
550955,Rose Urnhazarn de Iglesias,0,0,0,0,7.1,7.1,6.7,,,3,5,3,MUITO_BOM
875981,Mirela do Nascimento,0,0,0,0,5.8,4.9,4.6,5.3,1.0,2,3,5,DIFICULDADE
640848,Suzana Sheila de Campos Franco,3,1,1,1,0.0,0.0,0.0,0.0,1.0,5,3,6,DIFICULDADE
205898,Ederson de Espanha,0,0,0,0,6.1,5.6,5.8,4.6,0.0,7,4,6,DIFICULDADE
488243,Fabiana Doborne,0,0,0,0,6.5,5.5,4.6,5.7,1.0,7,5,2,DIFICULDADE
320551,Gilmar Batista da Luz Júnior,0,0,0,0,5.8,5.2,5.3,,1.0,4,4,3,REGULAR
289890,Raíssa de Malta Klein,0,0,0,0,6.2,6.0,4.7,4.8,1.0,3,2,3,REGULAR
678487,Cláudia Liol,0,0,0,0,7.5,7.3,7.6,6.8,1.0,4,2,6,BOM
587092,Pablo dos Santos,0,0,0,0,6.3,5.9,6.0,,,1,0,5,REGULAR
416300,Caroline Vovyson,0,0,0,0,6.1,5.1,5.2,,,2,5,3,REGULAR
392716,Tiago de Barboza Prernse,0,0,0,0,6.5,5.5,5.2,5.8,,2,1,7,REGULAR
704113,Valdirene Suuki,0,0,0,0,4.7,5.8,7.2,,1.0,3,3,3,DIFICULDADE
557350,Omar Bernardo do Piauí,1,3,1,3,0.0,0.0,0.0,0.0,1.0,5,5,3,DIFICULDADE
836379,Xilena Úrsula Irnrizoe,0,0,0,0,6.8,7.0,5.9,5.0,1.0,4,3,4,REGULAR
547395,Alessandra dos Santos,0,0,0,0,7.3,6.9,7.1,6.4,1.0,13,6,2,BOM
555329,Andréia do Paraná Guerra,0,0,0,0,7.0,7.0,7.1,6.6,1.0,4,2,6,BOM
984974,Cleberson Kauê Aldirnman,0,0,0,0,5.5,5.7,4.6,,0.0,3,3,4,DIFICULDADE
137007,Josiane Eulália Cheaelman dos Santos Hekipo,0,0,0,0,6.3,6.1,6.9,4.5,1.0,3,5,5,BOM
526057,Emanoel de Palhares,1,1,1,3,0.0,0.0,0.0,,0.0,5,3,3,DIFICULDADE
368216,Pedro de Torquato Adiz Trevisan,0,0,0,0,6.6,6.8,5.0,6.3,1.0,10,2,3,REGULAR
361201,Marcielle de Oliveira,3,1,1,1,0.0,0.0,0.0,0.0,1.0,13,2,4,DIFICULDADE
711824,Junior de Espanha da Silva Aiere,0,0,0,0,7.4,7.5,7.7,6.7,0.0,15,6,2,BOM
